dates,170 cv,211 cv,405 cv,328 cv,302 cv
2018-10-01,16990.0,17890.0,41675.0,26933.333333333332,10490.0
2019-03-01,23480.0,25900.0,,,26900.0
2019-05-01,23480.0,22490.0,,,
2019-09-01,20900.0,,,,
2019-10-01,21980.0,,,,
2019-11-01,27490.0,,,,
2019-12-01,22480.0,,,,
2020-01-01,21195.0,,,,
2020-02-01,19470.0,,,,
2020-05-01,24895.833333333332,,,,
2020-06-01,23153.75,,,,
2020-07-01,20920.058823529413,,,,
