dates,60 cv,70 cv,86 cv,105 cv,130 cv,80 cv,101 cv
2020-03-01,4990.0,3796.6666666666665,4145.0,3826.6666666666665,10000.0,3990.0,3595.0
2020-05-01,3170.0,3670.0,3990.0,3786.5555555555557,,3498.0,
2020-06-01,3381.4285714285716,,,,,3516.0,
2020-07-01,3225.0,,,,,,
