dates,155 cv,170 cv,120 cv,95 cv,90 cv,78 cv
2020-05-01,5000.0,6100.0,4993.333333333333,3745.0,3250.0,3925.0
2020-06-01,4990.0,,5000.0,4018.0,,
2020-07-01,,,4100.0,,,
