dates,68 cv,112 cv,92 cv,120 cv,73 cv,109 cv,90 cv,95 cv
2020-05-01,6990.0,9264.0,8014.285714285715,6885.0,6485.0,8683.333333333334,6128.0,7260.0
2020-06-01,7890.0,8333.333333333334,6640.0,7370.0,,,,
2020-07-01,6490.0,,4990.0,,,,,
