dates,110 cv,200 cv,90 cv,83 cv,100 cv,85 cv
2020-05-01,3175.0,11000.0,3990.0,4300.0,3990.0,1800.0
2020-06-01,5990.0,14400.0,,,,
2020-07-01,3500.0,,,,,
