dates,135 cv,136 cv,116 cv,184 cv
2018-12-01,12990.0,11900.0,12490.0,13990.0
2019-08-01,12980.0,16900.0,11590.0,16990.0
2019-09-01,,17990.0,12900.0,
2019-12-01,,11990.0,11520.0,
2020-01-01,,13990.0,11900.0,
2020-02-01,,12463.333333333334,11300.0,
2020-05-01,,,11490.0,
2020-06-01,,,12634.444444444445,
2020-07-01,,,12651.5,
