dates,125 cv,105 cv,150 cv,110 cv,160 cv,87 cv,100 cv,136 cv
2019-11-01,11990.0,12000.0,12990.0,11990.0,10990.0,14490.0,10500.0,13990.0
2019-12-01,14450.0,11842.5,13200.0,10365.0,16000.0,11680.0,,13990.0
2020-01-01,,,14974.0,11657.0,,9900.0,,14185.714285714286
2020-05-01,,,12995.0,,,10595.0,,13140.0
2020-06-01,,,,,,12195.0,,
