dates,136 cv,116 cv,170 cv,192 cv,231 cv
2020-04-01,35132.5,21545.0,36040.0,34630.0,47960.0
2020-05-01,29101.666666666668,28355.0,,33990.0,
2020-06-01,26530.0,,,,
