dates,54 cv,75 cv,101 cv,70 cv,80 cv,130 cv
2020-05-01,2000.0,3200.0,2000.0,750.0,1990.0,3999.0
2020-06-01,2345.0,1895.0,4590.0,,2795.0,
2020-07-01,,,2349.5,,,
