dates,238 cv,385 cv,298 cv,416 cv,275 cv,240 cv
2018-06-01,16980.0,14000.0,10500.0,16500.0,16490.0,13990.0
2019-09-01,11490.0,,,,15125.0,
2020-05-01,9596.5,,,,13634.0,
2020-06-01,9640.333333333334,,,,,
2020-07-01,8531.304347826086,,,,,
