dates,110 cv,184 cv,180 cv,125 cv,105 cv,143 cv
2020-03-01,18955.0,25850.0,24690.0,17495.0,18960.0,25500.0
2020-05-01,18557.5,23200.0,26900.0,,,
2020-07-01,19180.0,,,,,
