dates,165 cv,150 cv,145 cv,175 cv,186 cv
2020-05-01,13900.0,12990.0,15940.0,13622.5,9500.0
2020-06-01,,11760.0,11490.0,13126.666666666666,
2020-07-01,,12771.25,,,
