dates,75 cv,60 cv,110 cv,90 cv,70 cv,109 cv,92 cv
2019-09-01,1900.0,5990.0,2811.4285714285716,4690.0,1593.0,3900.0,3395.0
2020-02-01,1790.0,5063.333333333333,3896.6666666666665,3592.7272727272725,2562.4545454545455,3490.0,
2020-03-01,3035.5555555555557,2200.0,2578.0,2850.0,2055.714285714286,,
2020-05-01,2260.125,2611.5813953488373,,2995.0,4490.0,,
2020-06-01,,2402.95,,,,,
2020-07-01,,2248.3333333333335,,,,,
