dates,110 cv,86 cv,68 cv,103 cv
2019-02-01,4490.0,4900.0,4499.0,5490.0
2020-05-01,3900.0,5490.0,3295.0,
2020-06-01,,4760.0,,
2020-07-01,,4475.0,,
