dates,90 cv,140 cv,160 cv,210 cv,138 cv,194 cv,110 cv,136 cv
2020-06-01,3750.0,4200.0,8500.0,10500.0,7500.0,10000.0,5100.0,8000.0
2020-07-01,,,,,,5850.0,,
