dates,150 cv,180 cv,240 cv,160 cv
2020-04-01,19295.0,25000.0,26380.0,33020.0
2020-05-01,20310.0,22584.0,,
2020-06-01,22150.416666666668,23127.5,,
2020-07-01,19982.5,26550.0,,
