dates,140 cv,165 cv,120 cv,170 cv,110 cv,130 cv
2019-09-01,19080.0,26990.0,17990.0,22950.0,25800.0,11019.0
2019-10-01,19250.0,22500.0,18000.0,16990.0,32500.0,
2019-11-01,,23750.0,,,21990.0,
2020-01-01,,22293.333333333332,,,21744.5,
2020-02-01,,,,,21290.0,
2020-03-01,,,,,25142.5,
2020-05-01,,,,,24706.6,
2020-06-01,,,,,24990.0,
2020-07-01,,,,,20749.5,
