dates,130 cv,140 cv,165 cv,115 cv,134 cv,170 cv
2019-12-01,12990.0,12490.0,9990.0,11500.0,15990.0,13500.0
2020-01-01,13552.0,11990.0,11310.0,,,
2020-05-01,10367.5,11960.0,12495.0,,,
2020-06-01,10335.0,11997.5,,,,
2020-07-01,,14900.0,,,,
