dates,75 cv,115 cv,101 cv,65 cv,125 cv,90 cv,100 cv,57 cv,120 cv,71 cv,82 cv
2020-05-01,300.0,2490.0,1025.0,1200.0,700.0,700.0,1300.0,500.0,2100.0,1400.0,900.0
2020-06-01,694.2222222222222,,1133.3333333333333,1396.6666666666667,883.3333333333334,1030.0,1333.3333333333333,,,,
