dates,404 cv,565 cv,249 cv,339 cv
2019-04-01,100900.0,129000.0,45990.0,109900.0
2019-05-01,110900.0,132600.0,36680.0,94900.0
2019-11-01,130092.0,,95900.0,76580.0
2019-12-01,101900.0,,66139.6,
2020-01-01,,,57081.666666666664,
2020-02-01,,,79613.5,
2020-03-01,,,51778.57142857143,
2020-04-01,,,44900.0,
2020-05-01,,,74785.88461538461,
2020-06-01,,,58637.555555555555,
2020-07-01,,,57974.565217391304,
