dates,109 cv,140 cv,125 cv,207 cv,136 cv,170 cv,116 cv
2019-07-01,4980.0,2324.75,2500.0,1500.0,3463.3333333333335,4490.0,2650.0
2020-02-01,4990.0,2693.9,,1800.0,3272.5,600.0,
2020-03-01,5245.0,,,,1790.0,,
2020-05-01,2574.6,,,,,,
2020-06-01,6080.0,,,,,,
2020-07-01,2400.0,,,,,,
