dates,200 cv,181 cv,75 cv,132 cv,140 cv,90 cv
2019-12-01,24990.0,22166.666666666668,35700.0,11500.0,13500.0,9990.0
2020-05-01,39000.0,24900.0,59000.0,,18500.0,
2020-06-01,29990.0,,8900.0,,,
2020-07-01,36042.857142857145,,505.0,,,
