dates,95 cv,102 cv,107 cv,80 cv,139 cv,64 cv,110 cv,98 cv
2020-03-01,1300.0,3620.0,2070.0,2300.0,4990.0,2900.0,1200.0,550.0
2020-05-01,,,1990.0,3990.0,2400.0,,,
2020-06-01,,,1649.5,,,,,
2020-07-01,,,4490.0,,,,,
