dates,90 cv,69 cv,71 cv,110 cv
2020-03-01,14371.146953405017,11667.272727272728,13470.128205128205,15762.857142857143
2020-04-01,13751.538461538461,12012.5,12813.333333333334,
2020-05-01,15007.333333333334,11740.0,10315.0,
2020-06-01,13889.0,12958.75,,
