dates,102 cv,150 cv,136 cv,116 cv,190 cv,192 cv,231 cv
2020-04-01,21630.0,23868.0,30946.666666666668,24423.636363636364,29137.5,37071.666666666664,59810.0
2020-05-01,23170.0,27742.222222222223,34228.0,29886.666666666668,,44766.0,49860.0
2020-06-01,27272.85714285714,,,24676.25,,,
