dates,440 cv,420 cv,570 cv,250 cv,520 cv,310 cv,416 cv
2020-03-01,63263.333333333336,49395.0,94999.0,57490.0,61986.666666666664,60900.0,59800.0
2020-05-01,43900.0,63800.0,,71450.0,,55529.833333333336,49156.666666666664
2020-06-01,60718.0,57849.75,,46553.333333333336,,49780.0,
2020-07-01,,,,,,50986.25,
