dates,140 cv,105 cv,90 cv,136 cv,101 cv,130 cv
2020-05-01,2990.0,3493.3333333333335,2200.0,3490.0,4550.0,950.0
2020-06-01,3596.6666666666665,3662.222222222222,,,,
2020-07-01,4330.0,,,,,
