dates,325 cv,140 cv,110 cv,249 cv,160 cv,130 cv,115 cv,195 cv
2020-02-01,18900.0,8853.333333333334,6990.0,15500.0,8213.333333333334,8990.0,7645.0,10970.0
2020-04-01,19122.5,,13985.0,,7316.0,7133.333333333333,,
2020-05-01,,,8285.0,,9334.0,7845.055555555556,,
2020-06-01,,,10220.0,,,8245.0,,
2020-07-01,,,6900.0,,,,,
