dates,75 cv,150 cv,90 cv,110 cv,120 cv,70 cv,88 cv,175 cv,68 cv
2020-02-01,3990.0,4100.0,3762.8,4130.0,3640.0,4590.0,3490.0,4100.0,4990.0
2020-03-01,3666.6666666666665,4400.0,2300.0,,4063.3333333333335,5490.0,,6050.0,3948.0
2020-05-01,2400.0,,,,,3228.5185185185187,,,
2020-06-01,,,,,,1900.0,,,
