dates,233 cv,180 cv,255 cv,177 cv,350 cv,225 cv
2020-03-01,11353.333333333334,12810.0,9920.0,8160.0,14990.0,8990.0
2020-05-01,11530.0,,12020.0,,11000.0,
2020-06-01,8970.0,,,,14949.5,
2020-07-01,,,,,12750.0,
