dates,190 cv,140 cv,150 cv,192 cv,306 cv
2020-03-01,55810.0,42450.0,42208.57142857143,55196.666666666664,72340.0
2020-04-01,56425.0,36870.0,53530.0,53695.0,81710.0
2020-05-01,,,41065.0,,
