dates,71 cv,75 cv,98 cv,84 cv,102 cv,45 cv,54 cv,61 cv
2020-05-01,3590.0,5400.0,6850.0,4200.0,6200.0,3645.0,4695.0,4140.0
2020-06-01,4180.0,,5500.0,4166.666666666667,6414.833333333333,4330.0,,
2020-07-01,4953.333333333333,,,4696.666666666667,,4298.923076923077,,
