dates,180 cv,211 cv,143 cv,265 cv,170 cv,160 cv,240 cv
2020-05-01,16200.0,17500.0,13000.0,14826.666666666666,13370.0,11000.0,18500.0
2020-06-01,13000.0,14588.0,14000.0,15248.333333333334,10450.0,8000.0,
2020-07-01,14872.5,12736.0,,15495.0,,,
