dates,120 cv,177 cv,149 cv,204 cv
2019-01-01,17885.0,21990.0,22990.0,33900.0
2019-03-01,17890.0,22375.0,23990.0,31812.0
2019-07-01,17880.0,21830.0,21900.0,34490.0
2019-08-01,17600.0,,22938.0,33000.0
2019-10-01,18142.25,,23118.75,32381.25
2019-11-01,16809.833333333332,,,32830.0
2019-12-01,15999.0,,,
2020-01-01,18990.0,,,
2020-02-01,17217.5,,,
2020-03-01,18047.14285714286,,,
2020-04-01,18990.0,,,
2020-05-01,19172.0,,,
2020-06-01,17946.428571428572,,,
2020-07-01,17309.539325842696,,,
