dates,109 cv,120 cv,140 cv,181 cv,163 cv,170 cv,207 cv,204 cv,240 cv,150 cv
2020-02-01,7495.0,6774.285714285715,8858.75,17570.0,6490.0,4495.0,5000.0,7490.0,7000.0,5500.0
2020-03-01,5054.0,6188.4,5744.0,13999.0,7035.833333333333,,5225.0,7936.0,,
2020-04-01,8720.0,5999.666666666667,5845.714285714285,9375.0,4700.0,,,,,
2020-05-01,5168.620689655172,,4899.5,,,,,,,
2020-06-01,10580.952380952382,,,,,,,,,
2020-07-01,4640.0,,,,,,,,,
