dates,112 cv,150 cv,115 cv,141 cv,140 cv
2019-07-01,8490.0,7490.0,9600.0,5390.0,7500.0
2020-05-01,10500.0,7200.0,,,6475.0
2020-07-01,3500.0,,,,
