dates,75 cv,60 cv,110 cv,95 cv
2019-04-01,11990.0,13400.0,17900.0,12490.0
2019-11-01,10995.0,10499.0,17100.0,14196.0
2020-01-01,11860.0,13080.0,14036.0,13860.549019607843
2020-02-01,13380.0,12331.5,,
2020-03-01,10476.666666666666,9990.0,,
2020-04-01,11278.0,12987.6,,
2020-05-01,12553.0,12115.117647058823,,
2020-06-01,11387.727272727272,13166.76,,
2020-07-01,11867.25,,,
