dates,204 cv,170 cv,367 cv,245 cv,211 cv,476 cv
2020-04-01,55914.76190476191,52263.04347826087,74620.0,54736.666666666664,53903.333333333336,77860.0
2020-05-01,54593.529411764706,50450.769230769234,,55515.0,49485.0,
2020-06-01,53808.88888888889,48850.37037037037,,,,
