dates,326 cv,218 cv,333 cv,272 cv,245 cv,320 cv
2020-03-01,56730.0,53160.0,69300.0,51010.0,69580.0,45880.0
2020-04-01,,44570.0,40010.0,40930.0,,61485.0
2020-05-01,,36740.0,,,,
