dates,125 cv,100 cv,85 cv,200 cv,120 cv,147 cv
2020-05-01,2661.25,1990.0,2569.0,5900.0,3300.0,3000.0
2020-06-01,2266.6666666666665,1654.0,,,3000.0,
2020-07-01,2500.0,2490.0,,,,
