dates,90 cv,75 cv,115 cv
2019-04-01,17300.0,18070.0,18500.0
2020-02-01,18750.545454545456,19450.0,
2020-03-01,19650.0,18490.0,
2020-05-01,17146.666666666668,16195.0,
2020-06-01,17947.14285714286,,
2020-07-01,17960.0,,
