dates,184 cv,325 cv,170 cv,245 cv,218 cv,286 cv,204 cv,306 cv
2020-04-01,18620.0,43772.857142857145,13257.5,28975.0,15910.0,17170.0,18943.333333333332,23320.0
2020-05-01,16160.0,39933.333333333336,,24375.0,18570.0,,,22060.0
2020-06-01,15520.0,38660.0,,,17836.666666666668,,,
