dates,326 cv,258 cv,190 cv,150 cv,313 cv,252 cv,184 cv
2020-03-01,43588.333333333336,38538.57142857143,33468.0,26716.0,43220.0,40163.333333333336,35220.0
2020-04-01,50734.0,40680.0,31705.714285714286,30980.0,,35340.0,
2020-05-01,,38813.333333333336,33438.333333333336,,,,
