dates,90 cv,81 cv,71 cv,61 cv,109 cv,54 cv
2020-05-01,15383.333333333334,17003.333333333332,14125.0,14980.0,23700.0,9900.0
2020-06-01,15785.833333333334,16133.333333333334,13531.666666666666,15622.5,20475.8,
2020-07-01,14999.916666666666,22877.14285714286,,,,
