dates,75 cv,61 cv,41 cv,45 cv,50 cv,70 cv
2020-06-01,1666.6666666666667,2425.0,2268.6666666666665,2700.0,1800.0,2950.0
2020-07-01,2900.0,2030.0,,2250.0,1990.0,
