dates,150 cv,94 cv,120 cv,140 cv,110 cv,105 cv,100 cv,125 cv
2019-12-01,4900.0,6990.0,4023.5714285714284,4195.0,2350.0,2400.0,4000.0,3590.0
2020-01-01,1490.0,3625.3846153846152,3042.681818181818,,4100.0,,2250.0,3200.0
2020-05-01,3640.0,3185.6,3926.6666666666665,,,,,
2020-06-01,4235.384615384615,2600.0,,,,,,
2020-07-01,3130.0,,,,,,,
