dates,130 cv,90 cv,100 cv,110 cv,115 cv,165 cv,205 cv
2020-03-01,16600.29411764706,12772.258064516129,13662.631578947368,15904.285714285714,10946.666666666666,25180.0,22750.0
2020-04-01,15650.666666666666,12275.925925925925,13066.0,15154.375,11390.0,18880.0,
2020-05-01,14140.76923076923,12850.0,12762.5,16378.181818181818,,,
2020-06-01,11020.0,13325.0,11925.714285714286,16996.666666666668,,,
2020-07-01,,,14530.0,15900.0,,,
