dates,116 cv,125 cv,90 cv,95 cv,150 cv,82 cv,192 cv
2020-03-01,30022.371134020617,22067.450980392157,20268.571428571428,22242.5,30077.5,19214.736842105263,32760.0
2020-04-01,32008.88888888889,20992.5,21323.846153846152,23177.35849056604,38442.5,19743.333333333332,38990.0
2020-05-01,29983.61111111111,21951.81818181818,18149.090909090908,20711.32075471698,27919.583333333332,17597.222222222223,29244.615384615383
2020-06-01,29485.29411764706,23436.0,17040.0,21619.0,18880.0,17150.0,
2020-07-01,,22522.0,19980.0,21130.0,,,
