dates,120 cv,275 cv,140 cv,110 cv,95 cv,136 cv
2020-03-01,14200.0,28990.0,14495.0,14500.0,13800.0,18980.0
2020-06-01,14200.0,,,15896.0,12990.0,
2020-07-01,14826.666666666666,,,12945.0,14999.0,
