dates,150 cv,120 cv,180 cv,136 cv,204 cv,163 cv,165 cv
2020-04-01,10500.0,8990.0,15450.0,13900.0,11490.0,9500.0,12490.0
2020-05-01,8945.0,8033.333333333333,11831.0,,12300.0,,9900.0
2020-06-01,,7980.0,,,,,
2020-07-01,,12625.0,,,,,
