dates,152 cv,122 cv,150 cv,120 cv,245 cv
2020-04-01,30431.0,20880.0,30427.14285714286,30428.333333333332,30930.0
2020-05-01,26890.0,22331.25,26123.333333333332,25950.0,
2020-06-01,22280.0,,,18790.0,
