dates,170 cv,110 cv,120 cv,140 cv,87 cv,136 cv,165 cv
2020-01-01,12245.0,15700.0,5900.0,10833.333333333334,10130.0,10466.666666666666,3690.0
2020-06-01,,,7900.0,,,,8200.0
