dates,113 cv,110 cv,88 cv,150 cv,138 cv,109 cv,81 cv,140 cv,82 cv
2019-06-01,3800.0,5990.0,4490.0,6100.0,4530.0,3993.3333333333335,3900.0,5600.0,5700.0
2019-12-01,4756.666666666667,3795.0,3600.0,,4970.0,,,,
2020-05-01,,4341.428571428572,,,,,,,
2020-06-01,,4330.0,,,,,,,
2020-07-01,,4990.0,,,,,,,
