dates,182 cv,121 cv,113 cv,188 cv,202 cv,167 cv
2020-05-01,13250.0,18925.0,5666.666666666667,6500.0,28000.0,7500.0
2020-06-01,11495.0,4440.0,12100.0,,,
2020-07-01,,,9400.0,,,
