dates,100 cv,125 cv,120 cv,95 cv,85 cv,115 cv,150 cv,140 cv
2020-04-01,8490.0,9347.5,10500.0,8500.0,12500.0,8300.0,11490.0,11700.0
2020-05-01,,,10500.0,7895.0,7900.0,,9500.0,
2020-06-01,,,,6000.0,,,,
