dates,125 cv,115 cv,82 cv,150 cv,155 cv
2019-12-01,9120.0,6995.0,8990.0,13800.0,12490.0
2020-01-01,10990.0,,10000.0,,
2020-05-01,7845.0,,6990.0,,
2020-06-01,7918.0,,,,
