dates,290 cv,500 cv,405 cv,385 cv,400 cv,240 cv,382 cv
2020-05-01,14950.0,18900.0,21990.0,17240.0,21890.0,23990.0,22990.0
2020-06-01,14794.5,,,,,15990.0,
2020-07-01,10990.0,,,,,19874.0,
