dates,145 cv,260 cv,84 cv,105 cv,143 cv,90 cv,109 cv
2020-02-01,16100.0,12900.0,6500.0,6990.0,5060.0,4200.0,4490.0
2020-05-01,,10499.0,4050.0,,6990.0,2990.0,3790.0
2020-06-01,,1.0,3394.0,,,,4252.0
2020-07-01,,,3140.0,,,,
