dates,75 cv,133 cv,65 cv,60 cv,100 cv
2020-03-01,5538.823529411765,9130.0,5076.0,5034.545454545455,5250.0
2020-04-01,4678.75,10040.0,6390.0,5345.0,
2020-05-01,6360.0,,7690.0,,
2020-06-01,6230.0,,,,
