dates,101 cv,163 cv,110 cv,95 cv,135 cv,120 cv,210 cv
2020-05-01,966.6666666666666,2400.0,1750.0,200.0,2000.0,2895.0,2500.0
2020-06-01,3000.0,,1200.0,,,1580.0,2033.0
