dates,50 cv,80 cv,75 cv,60 cv,90 cv,103 cv
2020-05-01,1600.0,2990.0,1900.0,500.0,700.0,1065.0
2020-06-01,1591.6666666666667,2826.6666666666665,1605.0,1666.6666666666667,,
