dates,500 cv,345 cv,408 cv,385 cv,530 cv,355 cv,325 cv,415 cv,620 cv
2019-03-01,89274.0,54990.0,118175.45454545454,64900.0,74900.0,50518.0,147800.0,91625.66666666667,119990.0
2019-11-01,101990.0,68445.0,88185.0,61900.0,119911.0,55724.545454545456,58000.0,96250.0,
2020-01-01,88355.0,60116.25,80469.0,64900.0,124900.0,54808.46153846154,77900.0,,
2020-02-01,92636.71428571429,67819.83333333333,,63900.0,114038.33333333333,,51000.0,,
2020-05-01,,68945.92307692308,,66958.18181818182,,,59330.0,,
2020-06-01,,65611.125,,64342.42857142857,,,53800.0,,
2020-07-01,,,,66212.05660377358,,,,,
