dates,115 cv,184 cv,190 cv,150 cv,110 cv,204 cv
2020-03-01,27312.36641221374,33263.0,37871.53846153846,32478.756218905473,21688.571428571428,33304.0
2020-04-01,26785.0,39870.0,34121.11111111111,33082.692307692305,23710.0,31896.153846153848
2020-05-01,27351.166666666668,31087.272727272728,36584.444444444445,31543.82113821138,21031.176470588234,31707.058823529413
2020-06-01,28530.714285714286,,,34400.52631578947,,28755.0
