dates,61 cv,50 cv,55 cv,41 cv,75 cv
2020-05-01,2500.0,2500.0,2500.0,1750.0,2500.0
2020-06-01,123.0,,2574.5454545454545,,
2020-07-01,1633.3333333333333,,,,
